customer_key,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score
16449,435.0,1,2071,1,3,4,1.034
16450,115.0,2,4482,4,5,5,4.055
16451,108.0,2,4514,4,5,5,4.055
16452,181.0,1,37,3,3,1,3.031
16453,97.0,2,4544,4,5,5,4.055
16454,119.0,2,4468,4,5,5,4.055
16455,228.0,1,7,2,3,1,2.031
16456,95.0,2,4533,4,5,5,4.055
16457,105.0,1,58,4,3,2,4.032
16458,152.0,1,58,3,3,2,3.032
16459,210.0,1,69,2,3,2,2.032
16460,101.0,2,4552,4,5,5,4.055
16461,95.0,2,4490,4,5,5,4.055
16462,202.0,1,110,3,3,3,3.033
16463,84.0,1,35,4,3,1,4.031
16464,323.0,1,23,1,3,1,1.031
16465,132.0,1,6,4,3,1,4.031
16466,233.0,1,12,2,3,1,2.031
16467,233.0,1,67,2,3,2,2.032
16468,404.0,1,2049,1,3,4,1.034
16469,408.0,1,2071,1,3,4,1.034
16470,35.0,2,1332,5,5,4,5.054
16471,44.0,2,1372,5,5,4,5.054
16472,33.0,2,1387,5,5,4,5.054
16473,59.0,2,1346,5,5,4,5.054
16474,31.0,2,1398,5,5,4,5.054
16475,197.0,1,60,3,3,2,3.032
16476,33.0,1,33,5,3,1,5.031
16477,65.0,1,25,5,3,1,5.031
16478,212.0,1,23,2,3,1,2.031
16479,294.0,1,27,1,3,1,1.031
16480,306.0,1,23,1,3,1,1.031
16481,5.0,1,119,5,3,3,5.033
16482,173.0,1,58,3,3,2,3.032
16483,328.0,1,39,1,3,1,1.031
16484,44.0,2,1382,5,5,4,5.054
16485,48.0,2,1323,5,5,4,5.054
16486,60.0,2,1354,5,5,4,5.054
16487,52.0,2,1372,5,5,4,5.054
16488,44.0,2,1323,5,5,4,5.054
16489,44.0,2,1323,5,5,4,5.054
16490,35.0,2,1383,5,5,4,5.054
16491,44.0,2,1332,5,5,4,5.054
16492,200.0,1,39,3,3,1,3.031
16493,58.0,2,1345,5,5,4,5.054
16494,48.0,2,1353,5,5,4,5.054
16495,91.0,2,1952,4,5,4,4.054
16496,132.0,1,35,4,3,1,4.031
16497,274.0,1,42,2,3,2,2.032
16498,229.0,1,37,2,3,1,2.031
16499,225.0,2,1350,2,5,4,2.054
16500,232.0,2,1332,2,5,4,2.054
16501,210.0,2,1372,2,5,4,2.054
16502,201.0,1,578,3,3,3,3.033
16503,363.0,1,70,1,3,2,1.032
16504,178.0,1,21,3,3,1,3.031
16505,417.0,1,2071,1,3,4,1.034
16506,153.0,1,25,3,3,1,3.031
16507,197.0,1,33,3,3,1,3.031
16508,21.0,1,27,5,3,1,5.031
16509,410.0,1,2071,1,3,4,1.034
16510,314.0,1,60,1,3,2,1.032
16511,93.0,1,31,4,3,1,4.031
16512,187.0,1,549,3,3,3,3.033
16513,210.0,1,540,2,3,3,2.033
16514,207.0,1,563,2,3,3,2.033
16515,190.0,1,540,3,3,3,3.033
16516,211.0,1,540,2,3,3,2.033
16517,26.0,1,124,5,3,3,5.033
16518,182.0,1,540,3,3,3,3.033
16519,267.0,1,124,2,3,3,2.033
16520,59.0,1,79,5,3,2,5.032
16521,255.0,1,79,2,3,2,2.032
16522,114.0,2,4462,4,5,5,4.055
16523,179.0,1,70,3,3,2,3.032
16524,405.0,1,2049,1,3,4,1.034
16525,401.0,1,2049,1,3,4,1.034
16526,326.0,1,182,1,3,3,1.033
16527,312.0,1,23,1,3,1,1.031
16528,100.0,2,4514,4,5,5,4.055
16529,140.0,1,89,3,3,2,3.032
16530,159.0,1,58,3,3,2,3.032
16531,310.0,1,48,1,3,2,1.032
16532,412.0,1,2071,1,3,4,1.034
16533,30.0,1,23,5,3,1,5.031
16534,287.0,1,25,2,3,1,2.031
16535,417.0,1,2071,1,3,4,1.034
16536,419.0,1,2049,1,3,4,1.034
16537,429.0,1,783,1,3,3,1.033
16538,118.0,2,4469,4,5,5,4.055
16539,8.0,1,84,5,3,2,5.032
16540,65.0,2,4468,5,5,5,5.055
16541,87.0,2,4504,4,5,5,4.055
16542,91.0,2,4490,4,5,5,4.055
16543,61.0,2,4533,5,5,5,5.055
16544,76.0,2,4468,4,5,5,4.055
16545,405.0,1,2071,1,3,4,1.034
16546,429.0,1,783,1,3,3,1.033
16547,403.0,1,2049,1,3,4,1.034
16548,421.0,1,2071,1,3,4,1.034
16549,36.0,1,27,5,3,1,5.031
16550,426.0,1,2071,1,3,4,1.034
16551,427.0,1,783,1,3,3,1.033
16552,418.0,1,2049,1,3,4,1.034
16553,417.0,1,2071,1,3,4,1.034
16554,425.0,1,2049,1,3,4,1.034
16555,408.0,1,2071,1,3,4,1.034
16556,414.0,1,2049,1,3,4,1.034
16557,398.0,1,2049,1,3,4,1.034
16558,452.0,1,783,1,3,3,1.033
16559,418.0,1,2049,1,3,4,1.034
16560,400.0,1,2049,1,3,4,1.034
16561,432.0,1,783,1,3,3,1.033
16562,336.0,1,84,1,3,2,1.032
16563,4.0,1,94,5,3,3,5.033
16564,214.0,1,84,2,3,2,2.032
16565,247.0,1,60,2,3,2,2.032
16566,335.0,1,33,1,3,1,1.031
16567,223.0,1,27,2,3,1,2.031
16568,79.0,1,21,4,3,1,4.031
16569,83.0,2,4490,4,5,5,4.055
16570,61.0,2,4464,5,5,5,5.055
16571,81.0,2,4518,4,5,5,4.055
16572,70.0,2,4484,5,5,5,5.055
16573,69.0,2,4490,5,5,5,5.055
16574,78.0,2,4490,4,5,5,4.055
16575,82.0,2,4456,4,5,5,4.055
16576,424.0,1,2071,1,3,4,1.034
16577,413.0,1,2071,1,3,4,1.034
16578,1118.0,1,3578,1,3,5,1.035
16579,1110.0,1,3578,1,3,5,1.035
16580,102.0,1,69,4,3,2,4.032
16581,114.0,1,40,4,3,1,4.031
16582,171.0,1,540,3,3,3,3.033
16583,173.0,1,562,3,3,3,3.033
16584,173.0,1,554,3,3,3,3.033
16585,160.0,1,599,3,3,3,3.033
16586,167.0,1,563,3,3,3,3.033
16587,73.0,1,1120,4,3,3,4.033
16588,65.0,1,1145,5,3,3,5.033
16589,66.0,1,15,5,3,1,5.031
16590,58.0,1,1183,5,3,4,5.034
16591,36.0,1,1189,5,3,4,5.034
16592,38.0,1,5,5,3,1,5.031
16593,171.0,1,5,3,3,1,3.031
16594,135.0,1,14,3,3,1,3.031
16595,322.0,1,40,1,3,1,1.031
16596,41.0,1,64,5,3,2,5.032
16597,283.0,1,64,2,3,2,2.032
16598,122.0,1,564,4,3,3,4.033
16599,149.0,1,556,3,3,3,3.033
16600,139.0,1,604,3,3,3,3.033
16601,103.0,1,23,4,3,1,4.031
16602,1122.0,1,3578,1,3,5,1.035
16603,407.0,1,783,1,3,3,1.033
16604,206.0,1,93,2,3,3,2.033
16605,1117.0,1,3578,1,3,5,1.035
16606,1098.0,1,3578,1,3,5,1.035
16607,70.0,2,5997,5,5,5,5.055
16608,313.0,1,7,1,3,1,1.031
16609,85.0,1,34,4,3,1,4.031
16610,210.0,1,36,2,3,1,2.031
16611,255.0,1,43,2,3,2,2.032
16612,1098.0,1,3578,1,3,5,1.035
16613,1121.0,1,3578,1,3,5,1.035
16614,420.0,1,783,1,3,3,1.033
16615,1108.0,1,3578,1,3,5,1.035
16616,81.0,2,5998,4,5,5,4.055
16617,80.0,2,5998,4,5,5,4.055
16618,62.0,2,5976,5,5,5,5.055
16619,178.0,1,69,3,3,2,3.032
16620,201.0,1,34,3,3,1,3.031
16621,128.0,1,89,4,3,2,4.032
16622,69.0,2,5971,5,5,5,5.055
16623,148.0,1,29,3,3,1,3.031
16624,83.0,2,5984,4,5,5,4.055
16625,361.0,1,29,1,3,1,1.031
16626,80.0,2,5971,4,5,5,4.055
16627,67.0,1,34,5,3,1,5.031
16628,170.0,1,36,3,3,1,3.031
16629,176.0,1,5,3,3,1,3.031
16630,29.0,1,36,5,3,1,5.031
16631,254.0,1,43,2,3,2,2.032
16632,317.0,1,34,1,3,1,1.031
16633,121.0,1,40,4,3,1,4.031
16634,200.0,1,22,3,3,1,3.031
16635,74.0,1,567,4,3,3,4.033
16636,44.0,1,93,5,3,3,5.033
16637,63.0,2,6011,5,5,5,5.055
16638,208.0,1,69,2,3,2,2.032
16639,240.0,1,36,2,3,1,2.031
16640,184.0,1,21,3,3,1,3.031
16641,1.0,1,60,5,3,2,5.032
16642,91.0,2,5962,4,5,5,4.055
16643,129.0,1,30,4,3,1,4.031
16644,108.0,1,55,4,3,2,4.032
16645,132.0,1,23,4,3,1,4.031
16646,70.0,2,6051,5,5,5,5.055
16647,69.0,2,5997,5,5,5,5.055
16648,17.0,1,21,5,3,1,5.031
16649,200.0,1,23,3,3,1,3.031
16650,1108.0,1,3578,1,3,5,1.035
16651,129.0,1,23,4,3,1,4.031
16652,70.0,2,6021,5,5,5,5.055
16653,176.0,1,75,3,3,2,3.032
16654,255.0,1,129,2,3,3,2.033
16655,306.0,1,21,1,3,1,1.031
16656,109.0,1,21,4,3,1,4.031
16657,176.0,1,70,3,3,2,3.032
16658,61.0,1,84,5,3,2,5.032
16659,300.0,1,27,1,3,1,1.031
16660,365.0,1,75,1,3,2,1.032
16661,35.0,1,21,5,3,1,5.031
16662,338.0,1,23,1,3,1,1.031
16663,87.0,2,5997,4,5,5,4.055
16664,73.0,2,6047,4,5,5,4.055
16665,288.0,1,60,1,3,2,1.032
16666,245.0,1,21,2,3,1,2.031
16667,1118.0,1,3578,1,3,5,1.035
16668,61.0,2,5997,5,5,5,5.055
16669,78.0,2,6006,4,5,5,4.055
16670,83.0,2,5997,4,5,5,4.055
16671,86.0,2,5976,4,5,5,4.055
16672,76.0,2,5997,4,5,5,4.055
16673,887.0,1,3578,1,3,5,1.035
16674,1096.0,1,3578,1,3,5,1.035
16675,161.0,1,23,3,3,1,3.031
16676,228.0,1,27,2,3,1,2.031
16677,15.0,1,34,5,3,1,5.031
16678,190.0,1,84,3,3,2,3.032
16679,1076.0,1,3578,1,3,5,1.035
16680,183.0,1,31,3,3,1,3.031
16681,296.0,1,35,1,3,1,1.031
16682,1078.0,1,3578,1,3,5,1.035
16683,64.0,1,23,5,3,1,5.031
16684,149.0,1,39,3,3,1,3.031
16685,147.0,1,60,3,3,2,3.032
16686,46.0,1,75,5,3,2,5.032
16687,0.0,1,75,5,3,2,5.032
16688,37.0,1,1183,5,3,4,5.034
16689,365.0,1,166,1,3,3,1.033
16690,137.0,1,540,3,3,3,3.033
16691,132.0,1,575,4,3,3,4.033
16692,145.0,1,604,3,3,3,3.033
16693,149.0,1,604,3,3,3,3.033
16694,140.0,1,540,3,3,3,3.033
16695,41.0,1,1184,5,3,4,5.034
16696,59.0,1,1120,5,3,3,5.033
16697,52.0,1,1183,5,3,4,5.034
16698,52.0,1,1120,5,3,3,5.033
16699,51.0,1,1179,5,3,4,5.034
16700,40.0,1,1155,5,3,3,5.033
16701,262.0,1,40,2,3,1,2.031
16702,39.0,1,1155,5,3,3,5.033
16703,53.0,1,1155,5,3,3,5.033
16704,220.0,1,5,2,3,1,2.031
16705,325.0,1,42,1,3,2,1.032
16706,57.0,1,40,5,3,1,5.031
16707,142.0,1,554,3,3,3,3.033
16708,135.0,1,561,3,3,3,3.033
16709,150.0,1,64,3,3,2,3.032
16710,148.0,1,629,3,3,3,3.033
16711,110.0,1,563,4,3,3,4.033
16712,120.0,1,618,4,3,3,4.033
16713,33.0,1,1174,5,3,4,5.034
16714,51.0,1,1158,5,3,4,5.034
16715,47.0,1,1155,5,3,3,5.033
16716,52.0,1,1147,5,3,3,5.033
16717,213.0,1,7,2,3,1,2.031
16718,55.0,1,13,5,3,1,5.031
16719,231.0,1,59,2,3,2,2.032
16720,115.0,1,599,4,3,3,4.033
16721,332.0,1,40,1,3,1,1.031
16722,97.0,1,166,4,3,3,4.033
16723,112.0,1,564,4,3,3,4.033
16724,39.0,1,1155,5,3,3,5.033
16725,124.0,1,70,4,3,2,4.032
16726,96.0,1,120,4,3,3,4.033
16727,1089.0,1,3578,1,3,5,1.035
16728,312.0,1,6,1,3,1,1.031
16729,66.0,1,68,5,3,2,5.032
16730,351.0,1,13,1,3,1,1.031
16731,267.0,1,4,2,3,1,2.031
16732,47.0,1,70,5,3,2,5.032
16733,80.0,1,30,4,3,1,4.031
16734,47.0,1,157,5,3,3,5.033
16735,237.0,1,120,2,3,3,2.033
16736,4.0,1,84,5,3,2,5.032
16737,58.0,1,60,5,3,2,5.032
16738,251.0,1,23,2,3,1,2.031
16739,130.0,1,79,4,3,2,4.032
16740,258.0,1,70,2,3,2,2.032
16741,317.0,1,25,1,3,1,1.031
16742,7.0,1,23,5,3,1,5.031
16743,86.0,1,21,4,3,1,4.031
16744,50.0,1,1155,5,3,3,5.033
16745,372.0,1,643,1,3,3,1.033
16746,387.0,1,618,1,3,3,1.033
16747,335.0,1,629,1,3,3,1.033
16748,58.0,1,84,5,3,2,5.032
16749,118.0,1,23,4,3,1,4.031
16750,167.0,1,21,3,3,1,3.031
16751,134.0,1,23,3,3,1,3.031
16752,244.0,1,75,2,3,2,2.032
16753,893.0,1,3578,1,3,5,1.035
16754,313.0,1,25,1,3,1,1.031
16755,159.0,1,23,3,3,1,3.031
16756,267.0,1,60,2,3,2,2.032
16757,195.0,1,70,3,3,2,3.032
16758,309.0,1,133,1,3,3,1.033
16759,309.0,1,70,1,3,2,1.032
16760,1076.0,1,3578,1,3,5,1.035
16761,243.0,1,1169,2,3,4,2.034
16762,231.0,1,1155,2,3,3,2.033
16763,83.0,1,575,4,3,3,4.033
16764,115.0,1,785,4,3,3,4.033
16765,106.0,1,776,4,3,3,4.033
16766,373.0,1,742,1,3,3,1.033
16767,390.0,1,827,1,3,3,1.033
16768,396.0,1,776,1,3,3,1.033
16769,103.0,1,742,4,3,3,4.033
16770,97.0,1,776,4,3,3,4.033
16771,340.0,1,751,1,3,3,1.033
16772,115.0,1,777,4,3,3,4.033
16773,327.0,1,124,1,3,3,1.033
16774,69.0,1,777,5,3,3,5.033
16775,342.0,1,771,1,3,3,1.033
16776,218.0,1,1120,2,3,3,2.033
16777,76.0,1,751,4,3,3,4.033
16778,342.0,1,778,1,3,3,1.033
16779,180.0,1,540,3,3,3,3.033
16780,74.0,1,40,4,3,1,4.031
16781,75.0,1,777,4,3,3,4.033
16782,154.0,1,575,3,3,3,3.033
16783,337.0,1,48,1,3,2,1.032
16784,301.0,1,165,1,3,3,1.033
16785,69.0,1,751,5,3,3,5.033
16786,188.0,1,39,3,3,1,3.031
16787,145.0,1,575,3,3,3,3.033
16788,337.0,1,69,1,3,2,1.032
16789,323.0,1,6,1,3,1,1.031
16790,151.0,1,554,3,3,3,3.033
16791,145.0,1,563,3,3,3,3.033
16792,332.0,1,777,1,3,3,1.033
16793,324.0,1,751,1,3,3,1.033
16794,23.0,1,55,5,3,2,5.032
16795,331.0,1,25,1,3,1,1.031
16796,209.0,1,1174,2,3,4,2.034
16797,178.0,1,1134,3,3,3,3.033
16798,243.0,1,1120,2,3,3,2.033
16799,199.0,1,1174,3,3,4,3.034
16800,375.0,1,1174,1,3,4,1.034
16801,360.0,1,1120,1,3,3,1.033
16802,334.0,1,777,1,3,3,1.033
16803,133.0,1,561,3,3,3,3.033
16804,260.0,1,40,2,3,1,2.031
16805,125.0,1,54,4,3,2,4.032
16806,78.0,1,49,4,3,2,4.032
16807,343.0,1,4,1,3,1,1.031
16808,345.0,1,5,1,3,1,1.031
16809,76.0,1,866,4,3,3,4.033
16810,194.0,1,1164,3,3,4,3.034
16811,45.0,1,578,5,3,3,5.033
16812,192.0,1,1155,3,3,3,3.033
16813,163.0,1,40,3,3,1,3.031
16814,163.0,1,23,3,3,1,3.031
16815,318.0,1,182,1,3,3,1.033
16816,347.0,1,110,1,3,3,1.033
16817,249.0,1,49,2,3,2,2.032
16818,42.0,1,563,5,3,3,5.033
16819,32.0,1,608,5,3,3,5.033
16820,379.0,1,2419,1,3,4,1.034
16821,395.0,1,2419,1,3,4,1.034
16822,350.0,1,2428,1,3,4,1.034
16823,188.0,1,34,3,3,1,3.031
16824,207.0,1,1164,2,3,4,2.034
16825,88.0,1,786,4,3,3,4.033
16826,278.0,1,901,2,3,3,2.033
16827,282.0,1,23,2,3,1,2.031
16828,82.0,1,25,4,3,1,4.031
16829,311.0,1,27,1,3,1,1.031
16830,56.0,1,40,5,3,1,5.031
16831,81.0,1,60,4,3,2,4.032
16832,5.0,1,27,5,3,1,5.031
16833,170.0,1,21,3,3,1,3.031
16834,71.0,1,21,5,3,1,5.031
16835,203.0,1,14,3,3,1,3.031
16836,339.0,1,43,1,3,2,1.032
16837,317.0,1,5,1,3,1,1.031
16838,347.0,1,60,1,3,2,1.032
16839,65.0,1,30,5,3,1,5.031
16840,321.0,1,2419,1,3,4,1.034
16841,243.0,1,49,2,3,2,2.032
16842,315.0,1,60,1,3,2,1.032
16843,214.0,1,23,2,3,1,2.031
16844,203.0,1,27,3,3,1,3.031
16845,224.0,1,90,2,3,2,2.032
16846,87.0,1,751,4,3,3,4.033
16847,56.0,1,791,5,3,3,5.033
16848,224.0,1,23,2,3,1,2.031
16849,92.0,1,27,4,3,1,4.031
16850,82.0,1,40,4,3,1,4.031
16851,307.0,1,73,1,3,2,1.032
16852,295.0,1,40,1,3,1,1.031
16853,139.0,1,575,3,3,3,3.033
16854,128.0,1,19,4,3,1,4.031
16855,57.0,1,750,5,3,3,5.033
16856,87.0,1,23,4,3,1,4.031
16857,124.0,1,578,4,3,3,4.033
16858,320.0,1,40,1,3,1,1.031
16859,192.0,1,75,3,3,2,3.032
16860,291.0,1,777,1,3,3,1.033
16861,38.0,1,615,5,3,3,5.033
16862,39.0,1,540,5,3,3,5.033
16863,38.0,1,549,5,3,3,5.033
16864,41.0,1,565,5,3,3,5.033
16865,240.0,1,2447,2,3,4,2.034
16866,235.0,1,2419,2,3,4,2.034
16867,206.0,1,2398,2,3,4,2.034
16868,174.0,1,2443,3,3,4,3.034
16869,121.0,1,2419,4,3,4,4.034
16870,97.0,1,2462,4,3,4,4.034
16871,77.0,1,2419,4,3,4,4.034
16872,36.0,1,2384,5,3,4,5.034
16873,42.0,1,2393,5,3,4,5.034
16874,396.0,1,1250,1,3,4,1.034
16875,323.0,1,1288,1,3,4,1.034
16876,323.0,1,1269,1,3,4,1.034
16877,215.0,1,1215,2,3,4,2.034
16878,201.0,1,1229,3,3,4,3.034
16879,178.0,1,1284,3,3,4,3.034
16880,170.0,1,1314,3,3,4,3.034
16881,292.0,1,2393,1,3,4,1.034
16882,43.0,1,777,5,3,3,5.033
16883,291.0,1,791,1,3,3,1.033
16884,281.0,1,778,2,3,3,2.033
16885,288.0,1,756,1,3,3,1.033
16886,122.0,1,604,4,3,3,4.033
16887,83.0,1,40,4,3,1,4.031
16888,268.0,1,39,2,3,1,2.031
16889,42.0,1,23,5,3,1,5.031
16890,95.0,1,72,4,3,2,4.032
16891,138.0,1,561,3,3,3,3.033
16892,137.0,1,598,3,3,3,3.033
16893,118.0,1,649,4,3,3,4.033
16894,120.0,1,35,4,3,1,4.031
16895,102.0,1,549,4,3,3,4.033
16896,44.0,1,811,5,3,3,5.033
16897,93.0,1,540,4,3,3,4.033
16898,248.0,1,750,2,3,3,2.033
16899,46.0,1,751,5,3,3,5.033
16900,50.0,1,777,5,3,3,5.033
16901,255.0,1,777,2,3,3,2.033
16902,284.0,1,2433,2,3,4,2.034
16903,182.0,1,1174,3,3,4,3.034
16904,306.0,1,39,1,3,1,1.031
16905,338.0,1,156,1,3,3,1.033
16906,224.0,1,21,2,3,1,2.031
16907,99.0,1,540,4,3,3,4.033
16908,96.0,1,578,4,3,3,4.033
16909,245.0,1,786,2,3,3,2.033
16910,110.0,1,549,4,3,3,4.033
16911,349.0,1,575,1,3,3,1.033
16912,22.0,1,25,5,3,1,5.031
16913,40.0,1,60,5,3,2,5.032
16914,170.0,1,5,3,3,1,3.031
16915,291.0,1,40,1,3,1,1.031
16916,105.0,1,40,4,3,1,4.031
16917,37.0,1,40,5,3,1,5.031
16918,1075.0,1,3578,1,3,5,1.035
16919,63.0,2,5998,5,5,5,5.055
16920,89.0,2,6016,4,5,5,4.055
16921,82.0,2,5997,4,5,5,4.055
16922,162.0,1,7,3,3,1,3.031
16923,101.0,1,60,4,3,2,4.032
16924,97.0,1,29,4,3,1,4.031
16925,305.0,1,2526,1,3,4,1.034
16926,76.0,1,39,4,3,1,4.031
16927,317.0,1,5,1,3,1,1.031
16928,35.0,1,4,5,3,1,5.031
16929,154.0,1,1120,3,3,3,3.033
16930,311.0,1,4,1,3,1,1.031
16931,302.0,1,36,1,3,1,1.031
16932,67.0,1,7,5,3,1,5.031
16933,172.0,1,124,3,3,3,3.033
16934,69.0,1,13,5,3,1,5.031
16935,46.0,1,5,5,3,1,5.031
16936,155.0,1,114,3,3,3,3.033
16937,225.0,1,25,2,3,1,2.031
16938,316.0,1,2641,1,3,4,1.034
16939,200.0,1,39,3,3,1,3.031
16940,293.0,1,93,1,3,3,1.033
16941,262.0,1,39,2,3,1,2.031
16942,218.0,1,15,2,3,1,2.031
16943,363.0,1,29,1,3,1,1.031
16944,284.0,1,2443,2,3,4,2.034
16945,245.0,1,2579,2,3,4,2.034
16946,277.0,1,13,2,3,1,2.031
16947,70.0,1,1143,5,3,3,5.033
16948,92.0,1,5,4,3,1,4.031
16949,243.0,1,2457,2,3,4,2.034
16950,389.0,1,574,1,3,3,1.033
16951,83.0,1,5,4,3,1,4.031
16952,45.0,1,2335,5,3,4,5.034
16953,215.0,1,2480,2,3,4,2.034
16954,350.0,1,549,1,3,3,1.033
16955,160.0,1,40,3,3,1,3.031
16956,222.0,1,39,2,3,1,2.031
16957,341.0,1,554,1,3,3,1.033
16958,303.0,1,6,1,3,1,1.031
16959,43.0,1,39,5,3,1,5.031
16960,180.0,1,55,3,3,2,3.032
16961,283.0,1,7,2,3,1,2.031
16962,311.0,1,29,1,3,1,1.031
16963,182.0,1,7,3,3,1,3.031
16964,47.0,1,7,5,3,1,5.031
16965,269.0,1,6,2,3,1,2.031
16966,325.0,1,565,1,3,3,1.033
16967,310.0,1,40,1,3,1,1.031
16968,285.0,1,554,2,3,3,2.033
16969,360.0,1,40,1,3,1,1.031
16970,64.0,1,599,5,3,3,5.033
16971,299.0,1,64,1,3,2,1.032
16972,90.0,1,59,4,3,2,4.032
16973,66.0,1,68,5,3,2,5.032
16974,65.0,1,540,5,3,3,5.033
16975,73.0,1,554,4,3,3,4.033
16976,139.0,1,83,3,3,2,3.032
16977,134.0,1,59,3,3,2,3.032
16978,80.0,1,554,4,3,3,4.033
16979,358.0,1,29,1,3,1,1.031
16980,179.0,1,5,3,3,1,3.031
16981,257.0,1,29,2,3,1,2.031
16982,362.0,1,40,1,3,1,1.031
16983,87.0,1,604,4,3,3,4.033
16984,89.0,1,540,4,3,3,4.033
16985,61.0,1,561,5,3,3,5.033
16986,72.0,1,540,5,3,3,5.033
16987,50.0,1,554,5,3,3,5.033
16988,55.0,1,554,5,3,3,5.033
16989,101.0,1,7,4,3,1,4.031
16990,21.0,1,4,5,3,1,5.031
16991,167.0,1,39,3,3,1,3.031
16992,135.0,1,2,3,3,1,3.031
16993,70.0,1,2,5,3,1,5.031
16994,268.0,1,2,2,3,1,2.031
16995,158.0,1,7,3,3,1,3.031
16996,332.0,1,5,1,3,1,1.031
16997,353.0,1,68,1,3,2,1.032
16998,88.0,1,5,4,3,1,4.031
16999,140.0,1,144,3,3,3,3.033
17000,79.0,1,103,4,3,3,4.033
17001,143.0,1,94,3,3,3,3.033
17002,107.0,1,40,4,3,1,4.031
17003,302.0,1,40,1,3,1,1.031
17004,342.0,1,5,1,3,1,1.031
17005,288.0,1,7,1,3,1,1.031
17006,307.0,1,7,1,3,1,1.031
17007,233.0,1,7,2,3,1,2.031
17008,166.0,1,40,3,3,1,3.031
17009,188.0,1,7,3,3,1,3.031
17010,201.0,1,7,3,3,1,3.031
17011,170.0,1,64,3,3,2,3.032
17012,279.0,1,7,2,3,1,2.031
17013,158.0,1,7,3,3,1,3.031
17014,899.0,1,3578,1,3,5,1.035
17015,1089.0,1,3578,1,3,5,1.035
17016,246.0,1,29,2,3,1,2.031
17017,110.0,1,2,4,3,1,4.031
17018,1082.0,1,3578,1,3,5,1.035
17019,1094.0,1,3578,1,3,5,1.035
17020,38.0,1,7,5,3,1,5.031
17021,265.0,1,40,2,3,1,2.031
17022,203.0,1,79,3,3,2,3.032
17023,1078.0,1,3578,1,3,5,1.035
17024,25.0,1,40,5,3,1,5.031
17025,11.0,1,194,5,3,3,5.033
17026,7.0,1,70,5,3,2,5.032
17027,62.0,1,7,5,3,1,5.031
17028,82.0,1,120,4,3,3,4.033
17029,295.0,1,64,1,3,2,1.032
17030,157.0,1,40,3,3,1,3.031
17031,69.0,2,5971,5,5,5,5.055
17032,70.0,2,6047,5,5,5,5.055
17033,341.0,1,75,1,3,2,1.032
17034,90.0,1,25,4,3,1,4.031
17035,55.0,1,70,5,3,2,5.032
17036,274.0,1,70,2,3,2,2.032
17037,909.0,1,3578,1,3,5,1.035
17038,45.0,1,34,5,3,1,5.031
17039,68.0,2,5985,5,5,5,5.055
17040,1084.0,1,3578,1,3,5,1.035
17041,1085.0,1,3578,1,3,5,1.035
17042,1066.0,1,3578,1,3,5,1.035
17043,1081.0,1,3578,1,3,5,1.035
17044,279.0,1,40,2,3,1,2.031
17045,1077.0,1,3578,1,3,5,1.035
17046,143.0,1,120,3,3,3,3.033
17047,46.0,1,70,5,3,2,5.032
17048,1078.0,1,3578,1,3,5,1.035
17049,89.0,1,84,4,3,2,4.032
17050,349.0,1,27,1,3,1,1.031
17051,110.0,1,21,4,3,1,4.031
17052,884.0,1,3578,1,3,5,1.035
17053,85.0,1,68,4,3,2,4.032
17054,288.0,1,69,1,3,2,1.032
17055,304.0,1,25,1,3,1,1.031
17056,226.0,1,75,2,3,2,2.032
17057,62.0,1,30,5,3,1,5.031
17058,309.0,1,21,1,3,1,1.031
17059,56.0,1,21,5,3,1,5.031
17060,189.0,1,83,3,3,2,3.032
17061,173.0,1,40,3,3,1,3.031
17062,88.0,2,6006,4,5,5,4.055
17063,62.0,2,5962,5,5,5,5.055
17064,88.0,2,6026,4,5,5,4.055
17065,83.0,2,5962,4,5,5,4.055
17066,74.0,2,5997,4,5,5,4.055
17067,65.0,2,5997,5,5,5,5.055
17068,71.0,2,5997,5,5,5,5.055
17069,63.0,2,6021,5,5,5,5.055
17070,62.0,1,554,5,3,3,5.033
17071,50.0,2,5997,5,5,5,5.055
17072,49.0,2,5971,5,5,5,5.055
17073,91.0,1,549,4,3,3,4.033
17074,249.0,1,7,2,3,1,2.031
17075,103.0,1,13,4,3,1,4.031
17076,66.0,1,88,5,3,2,5.032
17077,35.0,2,5997,5,5,5,5.055
17078,238.0,1,21,2,3,1,2.031
17079,43.0,2,6011,5,5,5,5.055
17080,59.0,1,40,5,3,1,5.031
17081,334.0,1,40,1,3,1,1.031
17082,45.0,1,25,5,3,1,5.031
17083,332.0,1,60,1,3,2,1.032
17084,34.0,2,5962,5,5,5,5.055
17085,144.0,1,60,3,3,2,3.032
17086,240.0,1,5,2,3,1,2.031
17087,295.0,1,166,1,3,3,1.033
17088,244.0,1,7,2,3,1,2.031
17089,1059.0,1,3578,1,3,5,1.035
17090,138.0,1,15,3,3,1,3.031
17091,302.0,1,40,1,3,1,1.031
17092,64.0,1,1250,5,3,4,5.034
17093,901.0,1,3578,1,3,5,1.035
17094,130.0,1,2,4,3,1,4.031
17095,341.0,1,2,1,3,1,1.031
17096,215.0,1,2,2,3,1,2.031
17097,1050.0,1,3578,1,3,5,1.035
17098,1056.0,1,3578,1,3,5,1.035
17099,78.0,1,1250,4,3,4,4.034
17100,33.0,2,6021,5,5,5,5.055
17101,169.0,1,49,3,3,2,3.032
