customer_key,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
13895,345.0,1,5,1,3,1,131,At Risk
13896,331.0,1,5,1,3,1,131,At Risk
13897,71.0,1,15,5,3,1,531,Loyal Customers
13898,197.0,1,5,3,3,1,331,Loyal Customers
13899,279.0,1,7,2,3,1,231,At Risk
13900,342.0,1,106,1,3,3,133,At Risk
13901,328.0,2,2155,1,5,4,154,At Risk
13902,329.0,2,2174,1,5,4,154,At Risk
13903,308.0,2,2120,1,5,4,154,At Risk
13904,325.0,2,2164,1,5,4,154,At Risk
13905,314.0,2,2199,1,5,4,154,At Risk
13906,302.0,2,2195,1,5,4,154,At Risk
13907,299.0,1,62,1,3,2,132,At Risk
13908,297.0,2,2183,1,5,4,154,At Risk
13909,286.0,2,2155,2,5,4,254,At Risk
13910,278.0,2,2149,2,5,4,254,At Risk
13911,292.0,2,2183,1,5,4,154,At Risk
13912,181.0,1,103,3,3,3,333,Loyal Customers
13913,290.0,2,2120,1,5,4,154,At Risk
13914,262.0,2,2155,2,5,4,254,At Risk
13915,271.0,2,2149,2,5,4,254,At Risk
13916,264.0,2,2145,2,5,4,254,At Risk
13917,271.0,2,2169,2,5,4,254,At Risk
13918,260.0,2,2179,2,5,4,254,At Risk
13919,252.0,2,2120,2,5,4,254,At Risk
13920,271.0,2,2212,2,5,4,254,At Risk
13921,271.0,2,2155,2,5,4,254,At Risk
13922,261.0,2,2179,2,5,4,254,At Risk
13923,246.0,2,2145,2,5,4,254,At Risk
13924,254.0,2,2158,2,5,4,254,At Risk
13925,240.0,2,2143,2,5,4,254,At Risk
13926,44.0,1,32,5,3,1,531,Loyal Customers
13927,35.0,1,65,5,3,2,532,Loyal Customers
13928,299.0,1,191,1,3,3,133,At Risk
13929,290.0,1,27,1,3,1,131,At Risk
13930,226.0,1,65,2,3,2,232,At Risk
13931,350.0,1,65,1,3,2,132,At Risk
13932,205.0,1,37,3,3,1,331,Loyal Customers
13933,244.0,1,72,2,3,2,232,At Risk
13934,303.0,1,33,1,3,1,131,At Risk
13935,56.0,1,33,5,3,1,531,Loyal Customers
13936,144.0,1,39,3,3,1,331,Loyal Customers
13937,79.0,1,39,4,3,1,431,Loyal Customers
13938,56.0,1,33,5,3,1,531,Loyal Customers
13939,214.0,1,39,2,3,1,231,At Risk
13940,163.0,1,7,3,3,1,331,Loyal Customers
13941,365.0,1,35,1,3,1,131,At Risk
13942,312.0,1,33,1,3,1,131,At Risk
13943,91.0,1,2419,4,3,4,434,Loyal Customers
13944,63.0,1,72,5,3,2,532,Loyal Customers
13945,304.0,1,126,1,3,3,133,At Risk
13946,261.0,1,153,2,3,3,233,At Risk
13947,282.0,1,39,2,3,1,231,At Risk
13948,240.0,1,40,2,3,2,232,At Risk
13949,127.0,1,37,4,3,1,431,Loyal Customers
13950,91.0,1,33,4,3,1,431,Loyal Customers
13951,136.0,1,39,3,3,1,331,Loyal Customers
13952,182.0,1,33,3,3,1,331,Loyal Customers
13953,349.0,1,72,1,3,2,132,At Risk
13954,229.0,1,27,2,3,1,231,At Risk
13955,113.0,1,72,4,3,2,432,Loyal Customers
13956,205.0,1,742,3,3,3,333,Loyal Customers
13957,205.0,1,751,3,3,3,333,Loyal Customers
13958,208.0,1,777,2,3,3,233,At Risk
13959,72.0,1,2384,4,3,4,434,Loyal Customers
13960,287.0,1,2419,1,3,4,134,At Risk
13961,314.0,2,3008,1,5,4,154,At Risk
13962,208.0,1,72,2,3,2,232,At Risk
13963,190.0,1,33,3,3,1,331,Loyal Customers
13964,282.0,1,33,2,3,1,231,At Risk
13965,11.0,1,122,5,3,3,533,Loyal Customers
13966,220.0,1,72,2,3,2,232,At Risk
13967,283.0,1,2419,2,3,4,234,At Risk
13968,29.0,1,5,5,3,1,531,Loyal Customers
13969,215.0,1,45,2,3,2,232,At Risk
13970,338.0,1,35,1,3,1,131,At Risk
13971,227.0,1,39,2,3,1,231,At Risk
13972,89.0,1,153,4,3,3,433,Loyal Customers
13973,86.0,1,2398,4,3,4,434,Loyal Customers
13974,238.0,1,72,2,3,2,232,At Risk
13975,142.0,1,101,3,3,3,333,Loyal Customers
13976,102.0,1,68,4,3,2,432,Loyal Customers
13977,757.0,1,2182,1,3,4,134,At Risk
13978,748.0,1,2182,1,3,4,134,At Risk
13979,198.0,1,156,3,3,3,333,Loyal Customers
13980,78.0,1,2419,4,3,4,434,Loyal Customers
13981,238.0,1,33,2,3,1,231,At Risk
13982,137.0,1,33,3,3,1,331,Loyal Customers
13983,275.0,1,35,2,3,1,231,At Risk
13984,90.0,1,39,4,3,1,431,Loyal Customers
13985,179.0,1,37,3,3,1,331,Loyal Customers
13986,144.0,1,96,3,3,3,333,Loyal Customers
13987,87.0,1,5,4,3,1,431,Loyal Customers
13988,77.0,1,2413,4,3,4,434,Loyal Customers
13989,299.0,1,2419,1,3,4,134,At Risk
13990,359.0,1,37,1,3,1,131,At Risk
13991,278.0,1,2468,2,3,4,234,At Risk
13992,290.0,1,35,1,3,1,131,At Risk
13993,237.0,1,43,2,3,2,232,At Risk
13994,50.0,1,61,5,3,2,532,Loyal Customers
13995,365.0,1,35,1,3,1,131,At Risk
13996,313.0,1,5,1,3,1,131,At Risk
13997,89.0,1,2418,4,3,4,434,Loyal Customers
13998,40.0,1,2438,5,3,4,534,Loyal Customers
13999,301.0,1,2438,1,3,4,134,At Risk
14000,132.0,1,33,4,3,1,431,Loyal Customers
14001,46.0,1,2418,5,3,4,534,Loyal Customers
14002,205.0,1,50,3,3,2,332,Loyal Customers
14003,210.0,1,5,2,3,1,231,At Risk
14004,226.0,1,49,2,3,2,232,At Risk
14005,7.0,1,25,5,3,1,531,Loyal Customers
14006,304.0,1,65,1,3,2,132,At Risk
14007,213.0,1,30,2,3,1,231,At Risk
14008,278.0,1,27,2,3,1,231,At Risk
14009,40.0,1,2438,5,3,4,534,Loyal Customers
14010,112.0,1,15,4,3,1,431,Loyal Customers
14011,101.0,2,1540,4,5,4,454,Champions
14012,112.0,2,1589,4,5,4,454,Champions
14013,290.0,1,74,1,3,2,132,At Risk
14014,79.0,1,70,4,3,2,432,Loyal Customers
14015,49.0,1,2419,5,3,4,534,Loyal Customers
14016,296.0,1,2462,1,3,4,134,At Risk
14017,187.0,1,5,3,3,1,331,Loyal Customers
14018,155.0,1,15,3,3,1,331,Loyal Customers
14019,243.0,1,198,2,3,3,233,At Risk
14020,67.0,1,24,5,3,1,531,Loyal Customers
14021,119.0,2,1549,4,5,4,454,Champions
14022,112.0,2,1554,4,5,4,454,Champions
14023,95.0,2,1564,4,5,4,454,Champions
14024,286.0,1,39,2,3,1,231,At Risk
14025,170.0,1,33,3,3,1,331,Loyal Customers
14026,299.0,1,2469,1,3,4,134,At Risk
14027,335.0,1,6,1,3,1,131,At Risk
14028,21.0,1,60,5,3,2,532,Loyal Customers
14029,22.0,1,23,5,3,1,531,Loyal Customers
14030,182.0,2,2271,3,5,4,354,Loyal Customers
14031,160.0,2,2179,3,5,4,354,Loyal Customers
14032,271.0,1,25,2,3,1,231,At Risk
14033,179.0,2,2184,3,5,4,354,Loyal Customers
14034,176.0,2,2120,3,5,4,354,Loyal Customers
14035,222.0,2,2164,2,5,4,254,At Risk
14036,225.0,2,2183,2,5,4,254,At Risk
14037,236.0,2,2120,2,5,4,254,At Risk
14038,220.0,2,2174,2,5,4,254,At Risk
14039,32.0,1,2438,5,3,4,534,Loyal Customers
14040,70.0,1,33,5,3,1,531,Loyal Customers
14041,57.0,1,2420,5,3,4,534,Loyal Customers
14042,67.0,1,33,5,3,1,531,Loyal Customers
14043,38.0,1,2419,5,3,4,534,Loyal Customers
14044,158.0,1,162,3,3,3,333,Loyal Customers
14045,253.0,1,37,2,3,1,231,At Risk
14046,361.0,1,39,1,3,1,131,At Risk
14047,757.0,1,2182,1,3,4,134,At Risk
14048,58.0,1,2448,5,3,4,534,Loyal Customers
14049,313.0,2,3047,1,5,4,154,At Risk
14050,274.0,1,2393,2,3,4,234,At Risk
14051,271.0,1,2419,2,3,4,234,At Risk
14052,228.0,2,2174,2,5,4,254,At Risk
14053,213.0,2,2155,2,5,4,254,At Risk
14054,241.0,2,2183,2,5,4,254,At Risk
14055,189.0,1,104,3,3,3,333,Loyal Customers
14056,130.0,1,7,4,3,1,431,Loyal Customers
14057,161.0,1,7,3,3,1,331,Loyal Customers
14058,242.0,2,2120,2,5,4,254,At Risk
14059,93.0,1,7,4,3,1,431,Loyal Customers
14060,272.0,1,2462,2,3,4,234,At Risk
14061,263.0,1,2419,2,3,4,234,At Risk
14062,737.0,1,2443,1,3,4,134,At Risk
14063,291.0,1,14,1,3,1,131,At Risk
14064,54.0,1,2419,5,3,4,534,Loyal Customers
14065,270.0,1,2447,2,3,4,234,At Risk
14066,304.0,1,72,1,3,2,132,At Risk
14067,2.0,1,15,5,3,1,531,Loyal Customers
14068,36.0,1,72,5,3,2,532,Loyal Customers
14069,107.0,1,33,4,3,1,431,Loyal Customers
14070,218.0,1,72,2,3,2,232,At Risk
14071,132.0,1,69,4,3,2,432,Loyal Customers
14072,16.0,1,39,5,3,1,531,Loyal Customers
14073,41.0,1,2469,5,3,4,534,Loyal Customers
14074,36.0,1,2473,5,3,4,534,Loyal Customers
14075,250.0,1,2393,2,3,4,234,At Risk
14076,270.0,1,2469,2,3,4,234,At Risk
14077,40.0,1,2469,5,3,4,534,Loyal Customers
14078,45.0,1,2419,5,3,4,534,Loyal Customers
14079,56.0,1,2473,5,3,4,534,Loyal Customers
14080,244.0,1,2419,2,3,4,234,At Risk
14081,264.0,1,2433,2,3,4,234,At Risk
14082,161.0,1,777,3,3,3,333,Loyal Customers
14083,109.0,1,35,4,3,1,431,Loyal Customers
14084,81.0,1,37,4,3,1,431,Loyal Customers
14085,47.0,1,2393,5,3,4,534,Loyal Customers
14086,373.0,1,1229,1,3,4,134,At Risk
14087,394.0,1,1308,1,3,4,134,At Risk
14088,371.0,1,1250,1,3,4,134,At Risk
14089,380.0,1,1250,1,3,4,134,At Risk
14090,129.0,1,35,4,3,1,431,Loyal Customers
14091,49.0,1,68,5,3,2,532,Loyal Customers
14092,296.0,1,37,1,3,1,131,At Risk
14093,386.0,1,1258,1,3,4,134,At Risk
14094,745.0,1,2182,1,3,4,134,At Risk
14095,747.0,1,2443,1,3,4,134,At Risk
14096,727.0,1,2443,1,3,4,134,At Risk
14097,350.0,1,1237,1,3,4,134,At Risk
14098,349.0,1,1269,1,3,4,134,At Risk
14099,340.0,1,1251,1,3,4,134,At Risk
14100,339.0,1,1250,1,3,4,134,At Risk
14101,725.0,1,2443,1,3,4,134,At Risk
14102,26.0,1,69,5,3,2,532,Loyal Customers
14103,343.0,1,72,1,3,2,132,At Risk
14104,177.0,1,91,3,3,2,332,Loyal Customers
14105,291.0,2,3018,1,5,4,154,At Risk
14106,269.0,1,2433,2,3,4,234,At Risk
14107,228.0,2,2170,2,5,4,254,At Risk
14108,243.0,2,2143,2,5,4,254,At Risk
14109,175.0,2,2198,3,5,4,354,Loyal Customers
14110,246.0,1,5,2,3,1,231,At Risk
14111,186.0,1,40,3,3,2,332,Loyal Customers
14112,237.0,2,2145,2,5,4,254,At Risk
14113,159.0,2,2155,3,5,4,354,Loyal Customers
14114,162.0,2,2179,3,5,4,354,Loyal Customers
14115,165.0,2,2155,3,5,4,354,Loyal Customers
14116,226.0,2,2155,2,5,4,254,At Risk
14117,243.0,1,40,2,3,2,232,At Risk
14118,29.0,1,7,5,3,1,531,Loyal Customers
14119,161.0,1,7,3,3,1,331,Loyal Customers
14120,224.0,2,2147,2,5,4,254,At Risk
14121,226.0,2,2155,2,5,4,254,At Risk
14122,223.0,2,2155,2,5,4,254,At Risk
14123,62.0,1,40,5,3,2,532,Loyal Customers
14124,139.0,1,40,3,3,2,332,Loyal Customers
14125,247.0,1,64,2,3,2,232,At Risk
14126,125.0,1,69,4,3,2,432,Loyal Customers
14127,225.0,2,2174,2,5,4,254,At Risk
14128,211.0,2,2174,2,5,4,254,At Risk
14129,157.0,1,60,3,3,2,332,Loyal Customers
14130,341.0,1,60,1,3,2,132,At Risk
14131,264.0,1,7,2,3,1,231,At Risk
14132,191.0,1,5,3,3,1,331,Loyal Customers
14133,133.0,1,5,3,3,1,331,Loyal Customers
14134,182.0,2,2155,3,5,4,354,Loyal Customers
14135,46.0,1,40,5,3,2,532,Loyal Customers
14136,57.0,1,7,5,3,1,531,Loyal Customers
14137,298.0,1,40,1,3,2,132,At Risk
14138,7.0,1,7,5,3,1,531,Loyal Customers
14139,193.0,2,2120,3,5,4,354,Loyal Customers
14140,102.0,1,60,4,3,2,432,Loyal Customers
14141,69.0,1,21,5,3,1,531,Loyal Customers
14142,263.0,1,5,2,3,1,231,At Risk
14143,299.0,1,14,1,3,1,131,At Risk
14144,54.0,1,40,5,3,2,532,Loyal Customers
14145,133.0,1,25,3,3,1,331,Loyal Customers
14146,221.0,1,23,2,3,1,231,At Risk
14147,362.0,1,1224,1,3,4,134,At Risk
14148,181.0,1,40,3,3,2,332,Loyal Customers
14149,334.0,1,1250,1,3,4,134,At Risk
14150,59.0,1,46,5,3,2,532,Loyal Customers
14151,267.0,1,2419,2,3,4,234,At Risk
14152,87.0,1,37,4,3,1,431,Loyal Customers
14153,317.0,1,35,1,3,1,131,At Risk
14154,118.0,1,96,4,3,3,433,Loyal Customers
14155,36.0,1,46,5,3,2,532,Loyal Customers
14156,244.0,1,2419,2,3,4,234,At Risk
14157,351.0,1,37,1,3,1,131,At Risk
14158,209.0,1,7,2,3,1,231,At Risk
14159,146.0,1,72,3,3,2,332,Loyal Customers
14160,126.0,1,72,4,3,2,432,Loyal Customers
14161,227.0,1,47,2,3,2,232,At Risk
14162,248.0,1,2438,2,3,4,234,At Risk
14163,259.0,1,2384,2,3,4,234,At Risk
14164,256.0,1,2433,2,3,4,234,At Risk
14165,255.0,1,35,2,3,1,231,At Risk
14166,43.0,1,92,5,3,3,533,Loyal Customers
14167,125.0,1,135,4,3,3,433,Loyal Customers
14168,69.0,1,72,5,3,2,532,Loyal Customers
14169,158.0,1,39,3,3,1,331,Loyal Customers
14170,251.0,1,2384,2,3,4,234,At Risk
14171,102.0,1,33,4,3,1,431,Loyal Customers
14172,277.0,1,37,2,3,1,231,At Risk
14173,223.0,1,96,2,3,3,233,At Risk
14174,224.0,1,37,2,3,1,231,At Risk
14175,249.0,1,92,2,3,3,233,At Risk
14176,259.0,1,2384,2,3,4,234,At Risk
14177,126.0,1,37,4,3,1,431,Loyal Customers
14178,3.0,1,37,5,3,1,531,Loyal Customers
14179,23.0,1,37,5,3,1,531,Loyal Customers
14180,125.0,1,72,4,3,2,432,Loyal Customers
14181,252.0,1,2447,2,3,4,234,At Risk
14182,330.0,1,33,1,3,1,131,At Risk
14183,222.0,1,68,2,3,2,232,At Risk
14184,228.0,1,83,2,3,2,232,At Risk
14185,262.0,1,2438,2,3,4,234,At Risk
14186,259.0,1,2453,2,3,4,234,At Risk
14187,258.0,1,2462,2,3,4,234,At Risk
14188,7.0,1,72,5,3,2,532,Loyal Customers
14189,271.0,1,14,2,3,1,231,At Risk
14190,27.0,1,153,5,3,3,533,Loyal Customers
14191,137.0,1,37,3,3,1,331,Loyal Customers
14192,253.0,1,2419,2,3,4,234,At Risk
14193,261.0,1,2481,2,3,4,234,At Risk
14194,239.0,1,2419,2,3,4,234,At Risk
14195,210.0,1,33,2,3,1,231,At Risk
14196,169.0,1,37,3,3,1,331,Loyal Customers
14197,83.0,1,55,4,3,2,432,Loyal Customers
14198,261.0,1,37,2,3,1,231,At Risk
14199,313.0,1,1250,1,3,4,134,At Risk
14200,321.0,1,1250,1,3,4,134,At Risk
14201,34.0,1,101,5,3,3,533,Loyal Customers
14202,99.0,1,96,4,3,3,433,Loyal Customers
14203,74.0,1,37,4,3,1,431,Loyal Customers
14204,321.0,1,1224,1,3,4,134,At Risk
14205,316.0,1,1250,1,3,4,134,At Risk
14206,89.0,1,32,4,3,1,431,Loyal Customers
14207,302.0,1,25,1,3,1,131,At Risk
14208,266.0,1,87,2,3,2,232,At Risk
14209,252.0,1,27,2,3,1,231,At Risk
14210,187.0,1,99,3,3,3,333,Loyal Customers
14211,234.0,1,23,2,3,1,231,At Risk
14212,99.0,1,79,4,3,2,432,Loyal Customers
14213,74.0,1,27,4,3,1,431,Loyal Customers
14214,208.0,2,2184,2,5,4,254,At Risk
14215,189.0,2,2149,3,5,4,354,Loyal Customers
14216,207.0,2,2155,2,5,4,254,At Risk
14217,145.0,1,79,3,3,2,332,Loyal Customers
14218,278.0,1,40,2,3,2,232,At Risk
14219,201.0,2,2184,3,5,4,354,Loyal Customers
14220,297.0,1,40,1,3,2,132,At Risk
14221,324.0,1,23,1,3,1,131,At Risk
14222,180.0,2,2143,3,5,4,354,Loyal Customers
14223,156.0,2,2120,3,5,4,354,Loyal Customers
14224,307.0,1,103,1,3,3,133,At Risk
14225,301.0,1,7,1,3,1,131,At Risk
14226,184.0,2,2129,3,5,4,354,Loyal Customers
14227,192.0,2,2158,3,5,4,354,Loyal Customers
14228,112.0,1,40,4,3,2,432,Loyal Customers
14229,182.0,2,2120,3,5,4,354,Loyal Customers
14230,196.0,2,2155,3,5,4,354,Loyal Customers
14231,260.0,1,81,2,3,2,232,At Risk
14232,201.0,2,2189,3,5,4,354,Loyal Customers
14233,5.0,1,13,5,3,1,531,Loyal Customers
14234,201.0,1,7,3,3,1,331,Loyal Customers
14235,197.0,2,2174,3,5,4,354,Loyal Customers
14236,156.0,2,2155,3,5,4,354,Loyal Customers
14237,127.0,1,40,4,3,2,432,Loyal Customers
14238,11.0,1,118,5,3,3,533,Loyal Customers
14239,236.0,1,7,2,3,1,231,At Risk
14240,123.0,1,7,4,3,1,431,Loyal Customers
14241,167.0,2,2120,3,5,4,354,Loyal Customers
14242,223.0,1,5,2,3,1,231,At Risk
14243,174.0,2,2120,3,5,4,354,Loyal Customers
14244,179.0,2,2155,3,5,4,354,Loyal Customers
14245,331.0,1,22,1,3,1,131,At Risk
14246,166.0,1,59,3,3,2,332,Loyal Customers
14247,80.0,1,27,4,3,1,431,Loyal Customers
14248,62.0,1,5,5,3,1,531,Loyal Customers
14249,68.0,1,40,5,3,2,532,Loyal Customers
14250,158.0,2,1868,3,5,4,354,Loyal Customers
14251,153.0,2,1883,3,5,4,354,Loyal Customers
14252,56.0,1,40,5,3,2,532,Loyal Customers
14253,159.0,2,1892,3,5,4,354,Loyal Customers
14254,315.0,1,74,1,3,2,132,At Risk
14255,181.0,1,52,3,3,2,332,Loyal Customers
14256,174.0,1,33,3,3,1,331,Loyal Customers
14257,335.0,1,68,1,3,2,132,At Risk
14258,206.0,1,147,2,3,3,233,At Risk
14259,160.0,1,49,3,3,2,332,Loyal Customers
14260,290.0,1,32,1,3,1,131,At Risk
14261,150.0,1,35,3,3,1,331,Loyal Customers
14262,309.0,1,72,1,3,2,132,At Risk
14263,46.0,1,35,5,3,1,531,Loyal Customers
14264,142.0,1,60,3,3,2,332,Loyal Customers
14265,98.0,1,81,4,3,2,432,Loyal Customers
14266,315.0,1,55,1,3,2,132,At Risk
14267,207.0,1,58,2,3,2,232,At Risk
14268,311.0,1,25,1,3,1,131,At Risk
14269,129.0,1,60,4,3,2,432,Loyal Customers
14270,140.0,1,23,3,3,1,331,Loyal Customers
14271,162.0,2,1854,3,5,4,354,Loyal Customers
14272,153.0,2,1854,3,5,4,354,Loyal Customers
14273,176.0,2,1873,3,5,4,354,Loyal Customers
14274,164.0,2,1897,3,5,4,354,Loyal Customers
14275,118.0,1,72,4,3,2,432,Loyal Customers
14276,166.0,1,35,3,3,1,331,Loyal Customers
14277,172.0,1,39,3,3,1,331,Loyal Customers
14278,105.0,1,96,4,3,3,433,Loyal Customers
14279,118.0,1,37,4,3,1,431,Loyal Customers
14280,36.0,1,33,5,3,1,531,Loyal Customers
14281,36.0,1,39,5,3,1,531,Loyal Customers
14282,308.0,1,1250,1,3,4,134,At Risk
14283,20.0,1,33,5,3,1,531,Loyal Customers
14284,190.0,1,39,3,3,1,331,Loyal Customers
14285,241.0,1,2419,2,3,4,234,At Risk
14286,228.0,1,2438,2,3,4,234,At Risk
14287,232.0,1,2393,2,3,4,234,At Risk
14288,245.0,2,2983,2,5,4,254,At Risk
14289,255.0,2,2722,2,5,4,254,At Risk
14290,218.0,1,2453,2,3,4,234,At Risk
14291,216.0,1,2419,2,3,4,234,At Risk
14292,39.0,1,39,5,3,1,531,Loyal Customers
14293,259.0,1,159,2,3,3,233,At Risk
14294,123.0,1,68,4,3,2,432,Loyal Customers
14295,155.0,2,1882,3,5,4,354,Loyal Customers
14296,14.0,1,40,5,3,2,532,Loyal Customers
14297,8.0,1,25,5,3,1,531,Loyal Customers
14298,64.0,1,23,5,3,1,531,Loyal Customers
14299,145.0,1,5,3,3,1,331,Loyal Customers
14300,297.0,1,5,1,3,1,131,At Risk
14301,236.0,1,75,2,3,2,232,At Risk
14302,98.0,1,1170,4,3,4,434,Loyal Customers
14303,51.0,1,69,5,3,2,532,Loyal Customers
14304,69.0,1,575,5,3,3,533,Loyal Customers
14305,263.0,1,68,2,3,2,232,At Risk
14306,290.0,1,1726,1,3,4,134,At Risk
14307,257.0,1,1770,2,3,4,234,At Risk
14308,218.0,1,1760,2,3,4,234,At Risk
14309,115.0,1,1120,4,3,3,433,Loyal Customers
14310,64.0,1,563,5,3,3,533,Loyal Customers
14311,364.0,1,60,1,3,2,132,At Risk
14312,135.0,1,1736,3,3,4,334,Loyal Customers
14313,80.0,1,1198,4,3,4,434,Loyal Customers
14314,187.0,1,4,3,3,1,331,Loyal Customers
14315,308.0,1,7,1,3,1,131,At Risk
14316,53.0,1,6,5,3,1,531,Loyal Customers
14317,175.0,1,5,3,3,1,331,Loyal Customers
14318,193.0,1,89,3,3,2,332,Loyal Customers
14319,107.0,1,25,4,3,1,431,Loyal Customers
14320,68.0,1,2420,5,3,4,534,Loyal Customers
14321,68.0,1,2419,5,3,4,534,Loyal Customers
14322,102.0,1,1736,4,3,4,434,Loyal Customers
14323,229.0,1,7,2,3,1,231,At Risk
14324,221.0,1,1715,2,3,4,234,At Risk
14325,337.0,1,40,1,3,2,132,At Risk
14326,249.0,1,6,2,3,1,231,At Risk
14327,206.0,1,79,2,3,2,232,At Risk
14328,221.0,1,5,2,3,1,231,At Risk
14329,210.0,1,90,2,3,2,232,At Risk
14330,321.0,1,101,1,3,3,133,At Risk
14331,30.0,1,101,5,3,3,533,Loyal Customers
14332,236.0,1,7,2,3,1,231,At Risk
14333,243.0,1,40,2,3,2,232,At Risk
14334,138.0,1,101,3,3,3,333,Loyal Customers
14335,238.0,1,2398,2,3,4,234,At Risk
14336,357.0,1,60,1,3,2,132,At Risk
14337,277.0,1,25,2,3,1,231,At Risk
14338,362.0,1,30,1,3,1,131,At Risk
14339,272.0,1,27,2,3,1,231,At Risk
14340,315.0,1,1224,1,3,4,134,At Risk
14341,71.0,1,5,5,3,1,531,Loyal Customers
14342,216.0,1,65,2,3,2,232,At Risk
14343,269.0,1,25,2,3,1,231,At Risk
14344,296.0,1,25,1,3,1,131,At Risk
14345,102.0,1,801,4,3,3,433,Loyal Customers
14346,141.0,1,25,3,3,1,331,Loyal Customers
14347,17.0,1,115,5,3,3,533,Loyal Customers
14348,289.0,1,60,1,3,2,132,At Risk
14349,269.0,1,65,2,3,2,232,At Risk
14350,184.0,1,5,3,3,1,331,Loyal Customers
14351,138.0,1,32,3,3,1,331,Loyal Customers
14352,298.0,1,49,1,3,2,132,At Risk
14353,147.0,1,30,3,3,1,331,Loyal Customers
14354,144.0,1,27,3,3,1,331,Loyal Customers
14355,61.0,1,25,5,3,1,531,Loyal Customers
14356,178.0,1,60,3,3,2,332,Loyal Customers
14357,285.0,1,27,2,3,1,231,At Risk
14358,112.0,1,147,4,3,3,433,Loyal Customers
14359,195.0,1,27,3,3,1,331,Loyal Customers
14360,251.0,1,25,2,3,1,231,At Risk
14361,107.0,1,32,4,3,1,431,Loyal Customers
14362,726.0,1,2443,1,3,4,134,At Risk
14363,100.0,1,751,4,3,3,433,Loyal Customers
14364,720.0,1,2443,1,3,4,134,At Risk
14365,76.0,1,751,4,3,3,433,Loyal Customers
14366,55.0,1,780,5,3,3,533,Loyal Customers
14367,318.0,1,1244,1,3,4,134,At Risk
14368,30.0,1,5,5,3,1,531,Loyal Customers
14369,299.0,1,1284,1,3,4,134,At Risk
14370,144.0,1,157,3,3,3,333,Loyal Customers
14371,283.0,1,1264,2,3,4,234,At Risk
14372,714.0,1,2182,1,3,4,134,At Risk
14373,300.0,1,33,1,3,1,131,At Risk
14374,127.0,1,72,4,3,2,432,Loyal Customers
14375,213.0,1,72,2,3,2,232,At Risk
14376,6.0,1,33,5,3,1,531,Loyal Customers
14377,52.0,1,33,5,3,1,531,Loyal Customers
14378,72.0,1,33,4,3,1,431,Loyal Customers
14379,341.0,1,39,1,3,1,131,At Risk
14380,274.0,1,1215,2,3,4,234,At Risk
14381,286.0,1,1250,2,3,4,234,At Risk
14382,291.0,1,1229,1,3,4,134,At Risk
14383,304.0,1,1284,1,3,4,134,At Risk
14384,293.0,1,1229,1,3,4,134,At Risk
14385,304.0,1,1250,1,3,4,134,At Risk
14386,301.0,1,1250,1,3,4,134,At Risk
14387,259.0,1,1250,2,3,4,234,At Risk
14388,258.0,1,1250,2,3,4,234,At Risk
14389,251.0,1,1250,2,3,4,234,At Risk
14390,257.0,1,1304,2,3,4,234,At Risk
14391,268.0,1,1274,2,3,4,234,At Risk
14392,244.0,1,1257,2,3,4,234,At Risk
14393,232.0,1,1250,2,3,4,234,At Risk
14394,704.0,1,2443,1,3,4,134,At Risk
14395,242.0,1,1250,2,3,4,234,At Risk
14396,239.0,1,1224,2,3,4,234,At Risk
14397,214.0,1,2398,2,3,4,234,At Risk
14398,218.0,1,2427,2,3,4,234,At Risk
14399,238.0,1,2419,2,3,4,234,At Risk
14400,238.0,1,2393,2,3,4,234,At Risk
14401,225.0,1,2469,2,3,4,234,At Risk
14402,220.0,1,2393,2,3,4,234,At Risk
14403,228.0,1,1250,2,3,4,234,At Risk
14404,240.0,1,1284,2,3,4,234,At Risk
14405,241.0,1,2433,2,3,4,234,At Risk
14406,226.0,1,2433,2,3,4,234,At Risk
14407,237.0,1,2433,2,3,4,234,At Risk
14408,233.0,1,2398,2,3,4,234,At Risk
14409,245.0,2,2736,2,5,4,254,At Risk
14410,224.0,1,2384,2,3,4,234,At Risk
14411,233.0,1,2384,2,3,4,234,At Risk
14412,233.0,1,1215,2,3,4,234,At Risk
14413,220.0,1,1224,2,3,4,234,At Risk
14414,216.0,1,1229,2,3,4,234,At Risk
14415,236.0,1,2453,2,3,4,234,At Risk
14416,231.0,1,2433,2,3,4,234,At Risk
14417,193.0,1,40,3,3,2,332,Loyal Customers
14418,216.0,1,1308,2,3,4,234,At Risk
14419,242.0,1,1224,2,3,4,234,At Risk
14420,218.0,1,1250,2,3,4,234,At Risk
14421,192.0,1,1269,3,3,4,334,Loyal Customers
14422,197.0,1,1250,3,3,4,334,Loyal Customers
14423,220.0,1,72,2,3,2,232,At Risk
14424,237.0,1,2478,2,3,4,234,At Risk
14425,91.0,1,72,4,3,2,432,Loyal Customers
14426,233.0,1,2438,2,3,4,234,At Risk
14427,232.0,1,2419,2,3,4,234,At Risk
14428,234.0,1,2393,2,3,4,234,At Risk
14429,235.0,1,37,2,3,1,231,At Risk
14430,223.0,1,2393,2,3,4,234,At Risk
14431,214.0,1,2419,2,3,4,234,At Risk
14432,86.0,1,72,4,3,2,432,Loyal Customers
14433,196.0,1,1250,3,3,4,334,Loyal Customers
14434,88.0,1,5,4,3,1,431,Loyal Customers
14435,287.0,1,39,1,3,1,131,At Risk
